,Year,Club,Name,Pos,Base Salary,Guaranteed Compensation
469,2009,HOU,Danny Cruz,M,55000.0,98000.0
470,2009,CHV,Yamith Cuesta,D,36000.0,36000.0
471,2009,COL,Omar Cummings,F,65000.0,73750.0
472,2009,DAL,Jeffrey Cunningham,F,209170.0,219295.0
473,2009,CHV,Jim Curtin,D,109204.2,109204.2
474,2009,COL,Greg Dalby,M,34650.0,34650.0
475,2009,DAL,Kyle Davies,D,50004.0,50004.0
476,2009,HOU,Brad Davis,M,132300.0,132300.0
477,2009,TFC,Julian de Guzman,M,909600.0,956350.0
478,2009,LA,AJ DeLaGarza,D,36000.0,36000.0
479,2009,HOU,Tyler Deric,GK,20100.0,20100.0
480,2009,TFC,Dwayne DeRosario,M,357000.0,425750.0
481,2009,TFC,Daniel Dichio,F,120000.0,120000.0
482,2009,CHI,Stefan Dimitrov,F,34008.0,34008.0
483,2009,DC,John DiRaimondo,M,20100.0,20100.0
484,2009,COL,Facundo Diz,F,42000.0,42000.0
485,2009,LA,Landon Donovan,F,900000.0,900000.0
486,2009,POOL,Ben Dragavon,GK,34000.0,34000.0
487,2009,NE,Mkhokheli Dube,F,34650.0,34650.0
488,2009,LA,Todd Dunivant,D,109974.38,109974.38
489,2009,CHI,Andrew Dykstra,GK,34000.0,34000.0
490,2009,TFC,Brian Edwards,GK,39600.0,48350.0
491,2009,CLB,Emmanuel Ekpo,M,125000.0,147250.0
492,2009,RSL,Rachid El Khalifi,M,84996.0,102996.0
493,2009,CLB,Cory Elenio,M,20100.0,20100.0
494,2009,SJ,Simon Elliot,M,80640.0,87315.0
495,2009,DC,Luciano Emilio,F,720000.0,758857.14
496,2009,LA,Alecko Eskandarian,F,135850.0,143391.25
497,2009,RSL,Fabian Espindola,F,42000.0,42000.0
498,2009,KC,Roger Espinoza,M,70000.0,103750.0
499,2009,SEA,Brad Evans,M,44550.0,44550.0
500,2009,SEA,Chris Eylander,GK,45500.0,45500.0
501,2009,TFC,Lesly Fellinga,D,36000.0,36000.0
502,2009,DAL,David Ferreira,M,300000.0,300000.0
503,2009,RSL,Robert Findley,F,60060.0,72560.0
504,2009,CHV,Jorge Flores,F,34000.0,34000.0
505,2009,LA,Sean Franklin,D,64350.0,76850.0
506,2009,TFC,Stefan Frei,GK,65000.0,120000.0
507,2009,SEA,Michael Fucito,M,20100.0,20100.0
508,2009,TFC,Gabe Gala,D,20100.0,20100.0
509,2009,CHV,Maykel Galindo,F,87725.0,87725.0
510,2009,NY,Walter Ariel Garcia,D,36000.0,36000.0
511,2009,HOU,Felix Garcia,F,65000.0,99000.0
512,2009,TFC,Nick Garcia,D,190000.0,198750.0
513,2009,CLB,Jason Garey,F,52937.5,65437.5
514,2009,CLB,Eddie Gaven,M,173250.0,173250.0
515,2009,TFC,Ali Gerba,F,144996.0,177433.5
516,2009,COL,Cory Gibbs,D,110000.0,117142.86
517,2009,SJ,Cornell Glen,F,73020.0,87895.0
518,2009,NY,Kevin Goldthwaite,D,102000.0,111000.0
519,2009,TFC,Emmanuel Gomez,D,35700.0,41300.0
520,2009,KC,Herculez Gomez,M,54408.38,54408.38
521,2009,DC,Christian Gomez,M,255000.0,321250.0
522,2009,SEA,Leonardo Gonzalez,D,48000.0,48000.0
523,2009,LA,Omar Gonzalez,D,65000.0,142000.0
524,2009,LA,Alan Gordon,F,79754.4,79754.4
525,2009,RSL,Ned Grabavoy,M,83600.0,83600.0
526,2009,SEA,Taylor Graham,D,55000.0,55000.0
527,2009,CLB,Alex Grendi,M,20100.0,20100.0
528,2009,LA,Leonard Griffin,D,37000.0,39500.0
529,2009,CLB,Andy Gruenebaum,GK,34650.0,34650.0
530,2009,DAL,Bruno Guarda,M,70000.0,90500.0
531,2009,TFC,Amado Guevara,M,300000.0,323750.0
532,2009,POOL,Kevin Guppy,GK,20100.0,20100.0
533,2009,DC,David Habarugira,D,48000.0,55500.0
534,2009,HOU,Andre Hainault,D,42000.0,55125.0
535,2009,HOU,Tally Hall,GK,45000.0,54375.0
536,2009,NY,Jeremy Hall,M,55000.0,104000.0
537,2009,DC,Bill Hamid,GK,20100.0,26766.66
538,2009,COL,Ty Harden,D,34008.0,34008.0
539,2009,CHV,Kevin Harmse,D,79200.0,79200.0
540,2009,KC,Michael Harrington,M,64560.0,82060.0
541,2009,KC,Kevin Hartman,GK,165000.0,165000.0
542,2009,COL,Jordan Harvey,D,50000.0,51250.0
543,2009,HOU,John-Michael Hayden,M,20100.0,20100.0
544,2009,NE,Jay Heaps,D,120000.0,126000.0
545,2009,CLB,Frankie Hejduk,D,150000.0,175000.0
546,2009,KC,Zoltan Hercegfalvi,F,168000.0,168000.0
547,2009,DAL,Daniel Hernandez,M,35352.0,42852.0
548,2009,SJ,Jason Hernandez,D,100000.0,100000.0
549,2009,CLB,William Hesmer,GK,77000.0,77000.0
550,2009,KC,Santiago Hirsig,M,75000.0,75000.0
551,2009,KC,Aaron Hohlbein,D,34650.0,34650.0
552,2009,HOU,Stuart Holden,M,34728.75,34728.75
553,2009,COL,Michael Holody,D,20100.0,20100.0
554,2009,RSL,David Horst,D,34000.0,34000.0
555,2009,SJ,Darren Huckerby,F,360000.0,385000.0
556,2009,SEA,John Kennedy Hurtado,D,36000.0,37000.0
557,2009,CHI,Baggio Husidic,M,55000.0,97000.0
558,2009,TFC,Fuad Ibrahim,F,75000.0,108000.0
559,2009,NE,Amaechi Igwe,D,75000.0,108000.0
560,2009,DAL,Ugo Ihemelu,D,140000.0,140000.0
561,2009,CLB,Andy Iro,D,45100.0,62600.0
562,2009,DC,Andrew Jacobson,M,34000.0,34000.0
563,2009,DC,Dejan Jakovic,D,90000.0,108812.5
564,2009,DC,Julius James,D,42350.0,51100.0
565,2009,DC,Greg Janicki,D,34000.0,34000.0
566,2009,NE,Edgaras Jankauskas,F,240000.0,240000.0
567,2009,SEA,Nate Jaqua,F,189996.0,208121.0
568,2009,CHV,Ante Jazic,D,90000.0,98500.0
569,2009,KC,Jack Jewsbury,D,130000.0,139125.0
570,2009,DC,Avery John,D,60000.0,63625.0
571,2009,DAL,George John,D,34008.0,34008.0
572,2009,RSL,Will Johnson,F,51200.0,64771.43
573,2009,SJ,Ryan Johnson,M,70000.0,70000.0
574,2009,NY,Carlos Johnson,D,90000.0,110750.0
575,2009,LA,Bryan Jordan,F,34000.0,34000.0
576,2009,NE,Shalrie Joseph,M,425000.0,450000.0
577,2009,KC,Kei Kamara,F,55385.0,65385.0
578,2009,NY,Macoumba Kandji,F,70000.0,90988.37
579,2009,SEA,Kasey Keller,GK,300000.0,300000.0
580,2009,DC,Thabiso Khumalo,M,34650.0,34650.0
581,2009,COL,Kosuke Kimura,D,52500.0,52500.0
582,2009,SEA,Stephen King,M,34000.0,34000.0
583,2009,LA,Jovan Kirovski,F,80000.0,80000.0
584,2009,LA,Chris Klein,D,175000.0,175000.0
585,2009,CHV,Sacha Kljestan,M,170000.0,203000.0
586,2009,NE,Brad Knighton,GK,34000.0,34000.0
587,2009,DC,Milos Kocic,GK,20100.0,20100.0
588,2009,LA,Dema Kovalenko,M,130000.0,137618.75
589,2009,KC,Michael Kraus,M,34000.0,34000.0
590,2009,KC,Eric Kronberg,GK,34650.0,34650.0
591,2009,NY,Leonid Krupnik,D,144000.0,144000.0
592,2009,COL,Nick LaBrocca,M,70000.0,72500.0
593,2009,CHV,Michael Lahoud,M,36000.0,45375.0
594,2009,HOU,Luis Angel Landin,F,120000.0,120000.0
595,2009,NE,Jeff Larentowicz,M,34650.0,34650.0
596,2009,SEA,Sebastian Le Toux,M,100000.0,112000.0
597,2009,KC,Jonathan Leathers,D,34000.0,34000.0
598,2009,SJ,Chris Leitch,D,87000.0,87000.0
599,2009,CLB,Steven Lenhart,F,34000.0,36333.34
600,2009,SEA,Roger Levesque,F,40008.0,40008.0
601,2009,LA,Eddie Lewis,M,160008.0,165722.29
602,2009,DAL,Bryan Leyva,M,45000.0,75833.32
603,2009,CHV,Eduardo Lillingston,F,96000.0,96000.0
604,2009,SEA,Fredrik Ljungberg,M,1300000.0,1314000.0
605,2009,KC,Claudio Lopez,F,180000.0,180000.0
606,2009,CHI,Peter Lowry,F,20100.0,20100.0
607,2009,SJ,Andre Luiz Moreira,M,36000.0,36000.0
608,2009,LA,Mike Magee,F,70000.0,72500.0
609,2009,NE,Abdoulie Mansally,F,34650.0,34650.0
610,2009,CHI,Justin Mapp,M,220000.0,255000.0
611,2009,DAL,Peri Marosevic,F,55000.0,104000.0
612,2009,KC,Matt Marquess,D,20100.0,20100.0
613,2009,CHV,Jesse Marsch,M,165000.0,174375.0
614,2009,LA,Yohance Marshall,D,20100.0,20100.0
615,2009,SEA,Tyrone Marshall,D,157500.0,161250.0
616,2009,CLB,Chad Marshall,D,250000.0,320000.0
617,2009,COL,Pablo Mastroeni,M,255000.0,300500.0
618,2009,RSL,Clint Mathis,M,115000.0,115000.0
619,2009,CHV,Gerson Mayen,M,20100.0,20100.0
620,2009,CHI,Brian McBride,F,360000.0,385333.33
621,2009,DAL,Dax McCarty,M,55605.0,68105.0
622,2009,SJ,Brandon McDonald,M,20100.0,20100.0
623,2009,KC,Rauwshan McKenzie,D,34008.0,34008.0
624,2009,DC,Devon McTavish,D,50000.0,52500.0
625,2009,NY,Carlos Mendes,D,85000.0,88125.0
626,2009,LA,Stefani Miglioranzi,M,69999.96,79499.96
627,2009,CLB,Adam Moffat,M,48000.0,48000.0
628,2009,SEA,Fredy Montero,F,155000.0,155000.0
629,2009,COL,Drew Moor,D,132000.0,149188.89
630,2009,RSL,Javier Morales,M,150000.0,200000.0
631,2009,CLB,Alejandro Moreno,F,132300.0,137300.0
632,2009,DC,Jaime Moreno,F,350000.0,355000.0
633,2009,KC,Kurt Morsink,M,34650.0,34650.0
634,2009,RSL,Yura Movsisyan,F,60582.5,70582.5
635,2009,HOU,Brian Mullan,M,171000.0,180312.5
636,2009,HOU,Richard Mulrooney,M,165375.0,165375.0
637,2009,KC,Chance Myers,D,70000.0,130000.0
638,2009,CHI,Dave Myrie,D,34000.0,34000.0
639,2009,CHV,Paulo Nagamura,M,98398.13,98398.13
640,2009,DC,Bryan Namoff,D,100000.0,105000.0
641,2009,SEA,Lamar Neagle,M,15300.0,15300.0
642,2009,RSL,Alex Nimo,F,70000.0,103000.0
643,2009,COL,Pat Noonan,F,175008.0,175008.0
644,2009,DC,Ange N'Silu,F,65004.0,76254.0
645,2009,RSL,Tino Nunez,M,20100.0,20100.0
646,2009,CHI,Patrick Nyarko,F,80000.0,160000.0
647,2009,SEA,Sanna Nyassi,M,20100.0,20100.0
648,2009,NE,Sainey Nyassi,M,34650.0,34650.0
649,2009,CLB,Stanley Nyazamba,F,34000.0,34000.0
650,2009,COL,Ciaran O'Brien,M,70000.0,103750.0
651,2009,HOU,Dominic Oduro,F,34650.0,34650.0
652,2009,NY,Ernst Oebster,M,36000.0,36000.0
653,2009,RSL,Jamison Olave,D,157500.0,172500.0
654,2009,DC,Ben Olsen,M,225000.0,225000.0
655,2009,NE,Stephane Ombiogno,F,35652.0,43777.0
656,2009,HOU,Pat Onstad,GK,181650.0,181650.0
657,2009,CLB,Danny O'Rourke,D,90000.0,102500.0
658,2009,NE,Emmanuel Osei,D,45000.0,50625.0
659,2009,CLB,Duncan Oughton,D,42492.0,42492.0
660,2009,CHV,Jesus Andres Padilla,F,36000.0,36000.0
661,2009,CLB,Gino Padula,D,150000.0,175000.0
662,2009,COL,Scott Palguta,D,54999.96,54999.96
663,2009,CHI,Marco Pappa,M,42000.0,42000.0
664,2009,KC,Boris Pardo,GK,20100.0,20100.0
665,2009,CHV,Lance Parker,GK,20100.0,20100.0
666,2009,LA,Kyle Patterson,M,20100.0,20100.0
667,2009,CHI,Logan Pause,M,145000.0,153125.0
668,2009,DAL,Heath Pearce,D,48000.0,57500.0
669,2009,COL,Jacob Peterson,F,100000.0,118750.0
670,2009,NY,Mike Petke,D,80000.04,80000.04
671,2009,NE,Pat Phelan,M,34650.0,34650.0
672,2009,COL,Matt Pickens,GK,125000.0,127500.0
673,2009,SJ,Aaron Pitchkolan,D,50000.0,51250.0
674,2009,DC,Chris Pontius,M,36000.0,66000.0
675,2009,CHI,Brandon Prideaux,D,75600.0,75600.0
676,2009,DAL,Steven Purdy,D,40000.0,40000.0
677,2009,DC,Santino Quaranta,M,70000.0,72500.0
678,2009,NE,Steve Ralston,F,150000.0,150000.0
679,2009,CHV,Ante Razov,F,140000.0,147750.0
680,2009,NE,Matt Reis,GK,173343.75,173343.75
681,2009,CLB,Emilio Renteria,F,90000.0,91875.0
682,2009,SJ,Antonio Ribeiro,M,51000.0,51000.0
683,2009,DAL,Pablo Ricchetti,M,145200.0,151825.0
684,2009,NY,Dane Richards,M,125000.0,136500.0
685,2009,LA,Donovan Ricketts,GK,150000.0,150000.0
686,2009,SEA,James Riley,D,69000.0,72625.0
687,2009,RSL,Nick Rimando,GK,105000.0,116000.0
688,2009,SJ,Jamil Roberts,D,20100.0,20100.0
689,2009,CHI,Dasan Robinson,D,46856.25,46856.25
690,2009,HOU,Eddie Robinson,D,137812.5,137812.5
691,2009,TFC,Carl Robinson,M,300000.0,315000.0
692,2009,DAL,Andre Rocha,M,140000.0,140000.0
693,2009,CLB,Robbie Rogers,M,92500.0,92500.0
694,2009,NY,Jorge Rojas,M,120000.0,130000.0
695,2009,CHI,Chris Rolfe,F,95550.0,100250.0
696,2009,POOL,Bryant Rueckner,GK,34000.0,34000.0
697,2009,RSL,Robbie Russell,D,97583.5,103334.93
698,2009,DAL,Dario Sala,GK,140000.0,158125.0
699,2009,SJ,Shea Salinas,M,36300.0,36300.0
700,2009,SJ,Ramon Sanchez,M,72000.0,82050.0
701,2009,LA,Tony Sanneh,D,84000.0,85250.0
702,2009,CHV,Maicon Santos,F,84000.0,84000.0
703,2009,CHV,Marcelo Saragosa,D,120000.0,124285.71
704,2009,NY,Luke Sassano,M,34000.0,34000.0
705,2009,LA,Josh Saunders,GK,41340.0,44473.75
706,2009,TFC,Amadou Sayang,D,34008.0,40563.55
707,2009,CLB,Guillermo Barros Schelotto,F,650000.0,775000.0
708,2009,CLB,Kenny Schoeni,GK,34000.0,34000.0
709,2009,COL,Ross Schunk,F,20100.0,20100.0
710,2009,SEA,Zach Scott,D,40008.0,40008.0
711,2009,CHI,Gonzalo Segares,D,61519.5,64019.5
712,2009,RSL,Chris Seitz,GK,75000.0,110500.0
713,2009,TFC,Adrian Serioux,D,119070.0,131570.0
714,2009,LA,Israel Sesay,F,70000.0,102083.33
715,2009,POOL,Christopher Sharpe,GK,34000.0,34000.0
716,2009,DAL,Brek Shea,M,70000.0,103000.0
717,2009,DC,Tiyiselani Shipalane,M,15300.0,16300.0
718,2009,NE,Robert Shuttleworth,GK,20100.0,20100.0
719,2009,DC,Clyde Simms,M,150000.0,156000.0
720,2009,COL,Jamie Smith,M,159600.0,169600.0
721,2009,KC,Kevin Souter,M,34000.0,34000.0
722,2009,NY,Seth Stammler,M,118000.0,118000.0
723,2009,CHV,Claudio Suarez,D,75000.0,75000.0
724,2009,DC,Danny Szetela,M,90000.0,90000.0
725,2009,CHV,Carey Talley,D,128256.0,128256.0
726,2009,CHV,Shavar Thomas,D,104500.0,108250.0
727,2009,NE,Wells Thompson,M,34650.0,34650.0
728,2009,HOU,Abe Thompson,F,60000.0,63625.0
729,2009,CHV,Zach Thornton,GK,52500.0,55000.0
730,2009,CHI,John Thorrington,M,63000.0,64875.0
731,2009,NE,Chris Tierney,D,34000.0,34000.0
732,2009,DAL,Daniel Torres,D,100000.0,110000.0
733,2009,CHV,Mariano Trujillo,M,90000.0,90000.0
734,2009,NE,Taylor Twellman,F,395000.0,420000.0
735,2009,NY,Sinisa Ubiparipovic,M,34650.0,34650.0
736,2009,HOU,Erik Ustruck,F,20100.0,20100.0
737,2009,SEA,Peter Vagenas,M,158400.0,158400.0
738,2009,LA,Julian Valentin,D,36000.0,36000.0
739,2009,COL,Rob Valentino,D,39600.0,57100.0
740,2009,DAL,Dave Van Den Bergh,M,210000.0,227000.0
741,2009,DC,Lawson Vaughn,D,34650.0,34650.0
742,2009,CHV,Sasha Victorine,M,125000.0,135000.0
743,2009,NE,Michael Videira,M,34000.0,34000.0
744,2009,TFC,Pablo Vitti,M,288000.0,303000.0
745,2009,DAL,Blake Wagner,D,50930.0,63430.0
746,2009,HOU,Craig Waibel,D,77008.8,77008.8
747,2009,DC,Rodney Wallace,M,55000.0,104000.0
748,2009,DAL,Anthony Wallace,D,75000.0,108000.0
749,2009,CHI,Tim Ward,D,45000.0,45000.0
750,2009,CHI,Austin Washington,D,20100.0,20100.0
751,2009,KC,Lance Watson,M,34000.0,34000.0
752,2009,HOU,Cam Weaver,F,64980.0,73230.0
753,2009,SJ,Andrew Weber,GK,37500.0,37500.0
754,2009,TFC,O'Brian White,F,36000.0,113000.0
755,2009,DC,Josh Wicks,GK,42000.0,42000.0
756,2009,RSL,Andy Williams,M,84000.0,84000.0
757,2009,RSL,Chris Wingert,D,105000.0,105000.0
758,2009,KC,Josh Wolff,F,200004.0,200004.0
759,2009,NY,John Wolyniec,F,80000.0,80000.0
760,2009,SJ,Chris Wondolowski,M,34650.0,34650.0
761,2009,CHI,Daniel Woolard,D,34000.0,34000.0
762,2009,TFC,Marvell Wynne,D,57000.0,159500.0
763,2009,SJ,Michael Zaher,D,20100.0,20100.0
764,2009,CHV,Cesar Zamora,M,20100.0,20100.0
765,2009,CLB,Jed Zayner,D,39930.0,47430.0
766,2009,NY,Nick Zimmerman,D,20100.0,20100.0
767,2010,NY,Juan Agudelo,F,40000.0,70000.0
768,2010,KC,Olukorede Aiyegbusi,D,40000.0,40000.0
769,2010,COL,Andre Akpan,F,40000.0,65000.0
770,2010,NY,Chris Albright,D,84000.0,84000.0
771,2010,DAL,Eric Alexander,M,40000.0,40000.0
772,2010,RSL,Jean Alexandre,M,40000.0,40000.0
773,2010,DC,Danny Allsopp,F,180000.0,217500.0
774,2010,SEA,Osvaldo Alonso,M,67925.0,68737.5
775,2010,NE,Kevin Alston,D,75000.0,124000.0
776,2010,SJ,Arturo Alvarez,M,183338.0,192675.5
777,2010,COL,Quincy Amarikwa,F,40000.0,40000.0
778,2010,NY,Juan Pablo Angel,F,1620000.0,1918000.0
779,2010,HOU,Samuel Appiah,M,40000.0,40000.0
780,2010,KC,Davy Arnaud,M,220000.0,228750.0
781,2010,PHI,Christian Arrieta,D,60000.0,64500.0
782,2010,HOU,Corey Ashe,M,40000.0,40000.0
783,2010,TFC,Nana Attakora-Gyan,D,40000.0,40000.0
784,2010,KC,Stephane Auvray,M,140000.0,148125.0
785,2010,DAL,Eric Avila,M,75000.0,108000.0
786,2010,COL,Mehdi Ballouchy,M,88800.0,88800.0
787,2010,CHI,Michael Banner,D,40000.0,40000.0
788,2010,DC,Brandon Barklage,M,40000.0,40000.0
789,2010,NE,Darrius Barnes,D,55000.0,56250.0
790,2010,CLB,Guillermo Barros Schelotto,M,140000.0,241250.0
791,2010,COL,Julien Baudet,D,168000.0,181750.0
792,2010,KC,Jamar Beasley,M,40000.0,40000.0
793,2010,RSL,Kyle Beckerman,M,250000.0,250000.0
794,2010,LA,David Beckham,M,5500000.08,6500000.04
795,2010,SJ,Steven Beitashour,D,40000.0,40000.0
796,2010,RSL,Anthony Beltran,D,75000.0,110500.0
797,2010,DAL,Jair Benitez,D,42000.0,63250.0
798,2010,LA,Gregg Berhalter,D,180000.0,198750.0
799,2010,KC,Matt Besler,D,50600.0,61850.0
800,2010,LA,Chris Birchall,M,132000.0,145125.0
801,2010,NE,Zak Boggs,F,40000.0,40000.0
802,2010,CHI,Corben Bone,M,75000.0,136200.0
803,2010,RSL,Nat Borchers,D,140000.0,147500.0
804,2010,CHV,Carlos Borja,M,40000.0,40000.0
805,2010,NY,Danleigh Borman,M,40000.0,40000.0
806,2010,CHV,Jonathan Bornstein,D,100000.0,100000.0
807,2010,DC,Branko Boskovic,M,380000.0,516200.0
808,2010,SEA,Terry Boss,GK,40000.0,42500.0
809,2010,HOU,Robert Boswell,D,190000.0,190000.0
810,2010,LA,Tristan Bowen,F,70000.0,101363.63
811,2010,NY,Andrew Boyens,D,57005.0,62005.0
812,2010,CHV,Justin Braun,F,65000.0,67500.0
813,2010,CHI,C.J. Brown,D,95760.0,100560.0
814,2010,CLB,Eric Brunner,D,40000.0,40000.0
815,2010,LA,Edson Buddle,F,178448.0,188448.0
816,2010,KC,Teal Bunbury,F,65000.0,163000.0
817,2010,DC,Marc Burch,D,79000.0,81500.0
818,2010,SJ,Bobby Burling,D,40000.0,40000.0
819,2010,CLB,Kevin Burns,M,40000.0,40000.0
820,2010,NE,Preston Burpo,GK,70000.0,70000.0
821,2010,SJ,Jon Busch,GK,84000.0,90800.0
822,2010,PHI,Daniel Califf,D,250000.0,250000.0
823,2010,HOU,Geoff Cameron,M,40000.0,40000.0
824,2010,RSL,Pablo Campos,F,78750.0,83596.72
825,2010,TFC,Adrian Cann,D,56592.0,65342.0
826,2010,SJ,Joe Cannon,GK,190000.0,200256.25
827,2010,CHI,Calen Carr,F,71250.0,75500.0
828,2010,PHI,Fred Carreiro,M,250000.0,282000.0
829,2010,CLB,Brian Carroll,M,140569.0,144319.0
830,2010,COL,Conor Casey,F,350000.0,350000.0
831,2010,CHI,Nery Castillo,M,1400004.0,1788060.5
832,2010,HOU,Michael Chabala,M,40000.0,40000.0
833,2010,DAL,Marvin Chavez,M,60000.0,70000.0
834,2010,KC,Sunil Chhetri,F,100008.0,110008.0
835,2010,CHV,Chukwudi Chijindu,M,40000.0,40000.0
836,2010,HOU,Brian Ching,F,350000.0,350000.0
837,2010,NY,Conor Chinn,F,40000.0,40000.0
838,2010,NY,Giorgi Chirgadze,F,40000.0,40000.0
839,2010,COL,Colin Clark,M,89250.0,94250.0
840,2010,HOU,Ryan Cochrane,D,100000.0,100000.0
841,2010,NE,Nico Colaluca,M,100000.0,133000.0
842,2010,CHI,Wilman Conde,D,180000.0,200000.0
843,2010,KC,Jimmy Conrad,D,232750.0,244000.0
844,2010,SJ,Bobby Convey,M,285000.0,307500.0
845,2010,TFC,Jon Conway,GK,60000.0,69833.33
846,2010,SJ,Ramiro Corrales,M,150000.0,160625.0
847,2010,PHI,Eduardo Coudet,M,180000.0,185000.0
848,2010,NY,Bouna Coundoul,GK,155000.0,156250.0
849,2010,DC,Adam Cristman,F,40000.0,40000.0
850,2010,SJ,Sam Cronin,M,57500.0,105500.0
851,2010,HOU,Danny Cruz,M,75000.0,118000.0
852,2010,CHV,Yamin Cuesta,D,42000.0,44500.0
853,2010,COL,Omar Cummings,F,71500.0,80250.0
854,2010,DAL,Jeffrey Cunningham,F,220000.0,230125.0
855,2010,NY,Austin Da Luz,M,40000.0,52125.0
856,2010,SJ,Eduardo Da Silva,F,48000.0,48000.0
857,2010,DAL,Kyle Davies,D,57500.0,57500.0
858,2010,HOU,Brad Davis,M,215000.04,258062.54
859,2010,TFC,Julian de Guzman,M,1670796.0,1717546.0
860,2010,LA,AJ DeLaGarza,D,45100.0,45100.0
861,2010,CHV,Dario Delgado,D,42000.0,42000.0
862,2010,HOU,Tyler Deric,GK,40000.0,40000.0
863,2010,TFC,Dwayne DeRosario,M,375000.0,443750.0
864,2010,CHI,Stefan Dimitrov,F,40000.0,40000.0
865,2010,KC,Ibrahim Diop,M,57000.0,58250.0
866,2010,LA,Landon Donovan,F,2050000.0,2127777.78
867,2010,LA,Alex Dos Santos Cazumba,D,70000.0,80000.0
868,2010,NE,Mkhokheli Dube,F,80000.0,89000.0
869,2010,CLB,Dilaver Duka,M,80000.0,213000.0
870,2010,LA,Todd Dunivant,D,120000.0,126750.0
871,2010,CHI,Andrew Dykstra,GK,40000.0,40000.0
872,2010,COL,Danny Earls,D,40000.0,41250.0
873,2010,DAL,Edson Edward,D,40000.0,40000.0
874,2010,CLB,Emmanuel Ekpo,M,155000.0,177250.0
875,2010,RSL,Fabian Espindola,F,75000.0,75000.0
876,2010,CHV,Rodolfo Espinoza,M,216000.0,218500.0
877,2010,KC,Roger Espinoza,M,75000.0,108750.0
878,2010,SEA,David Estrada,F,40000.0,40000.0
879,2010,SEA,Brad Evans,F,110000.0,123750.0
880,2010,SEA,Alvaro Fernandez,M,300000.0,300000.0
881,2010,DAL,David Ferreira,M,300000.0,300000.0
882,2010,RSL,Robert Findley,F,73566.0,87316.0
883,2010,CHV,Jorge Flores,F,40000.0,40000.0
884,2010,CLB,Shaun Francis,D,40000.0,40000.0
885,2010,LA,Sean Franklin,D,73535.0,87285.0
886,2010,TFC,Stefan Frei,GK,80000.0,135000.0
887,2010,SEA,Michael Fucito,M,40000.0,40000.0
888,2010,TFC,Gabe Gala,D,40000.0,40000.0
889,2010,CHV,Maykel Galindo,F,96498.0,96498.0
890,2010,NY,Irving Garcia,M,40000.0,40000.0
891,2010,TFC,Nick Garcia,D,190000.0,198750.0
892,2010,CLB,Jason Garey,F,75000.0,76250.0
893,2010,TFC,Daniel Gargan,M,40000.0,40000.0
894,2010,CLB,Eddie Gaven,M,190575.0,190575.0
895,2010,NE,Cory Gibbs,D,121000.0,128142.86
896,2010,RSL,Luis Gil,M,85500.0,180583.33
897,2010,SJ,Joey Gjertsen,M,65000.0,73625.0
898,2010,SJ,Cornell Glen,F,85000.0,99875.0
899,2010,LA,Juninho Gomes,M,70000.0,80000.0
900,2010,TFC,Emmanuel Gomez,D,40000.0,45600.0
901,2010,DAL,Jackson Goncalves,D,64620.0,75870.0
902,2010,LA,Omar Gonzalez,D,80000.0,157000.0
903,2010,PHI,Juan Diego Gonzalez,D,180000.0,184462.5
904,2010,RSL,Nelson Gonzalez,M,40008.0,40008.0
905,2010,SEA,Leonardo Gonzalez,D,72000.0,72000.0
906,2010,CHV,Alan Gordon,F,87731.0,87731.0
907,2010,RSL,Ned Grabavoy,M,105000.0,105000.0
908,2010,SEA,Taylor Graham,D,57750.0,57750.0
909,2010,DC,Jordan Graye,D,40000.0,40000.0
910,2010,CLB,Leandre Griffit,M,40008.0,40008.0
911,2010,NE,Jason Griffiths,M,40000.0,40000.0
912,2010,CLB,Andy Gruenebaum,GK,40000.0,40000.0
913,2010,DAL,Bruno Guarda,M,75000.0,105000.0
914,2010,HOU,Andrew Hainault,D,110000.0,123125.0
915,2010,HOU,Tally Hall,GK,60000.0,69375.0
916,2010,NY,Jeremy Hall,M,75000.0,124000.0
917,2010,DC,Bill Hamid,GK,40000.0,46666.66
918,2010,TFC,Ty Harden,D,40000.0,40000.0
919,2010,KC,Michael Harrington,M,78516.0,97266.0
920,2010,DAL,Atiba Harris,M,68970.0,71970.0
921,2010,DAL,Kevin Hartman,GK,75000.0,80000.0
922,2010,PHI,Jordan Harvey,D,55000.0,56250.0
923,2010,CLB,Frankie Hejduk,M,120000.0,127500.0
924,2010,NY,Thierry Henry,F,5000000.04,5600000.04
925,2010,KC,Zoltan Hercegfalvi,F,168000.0,168000.0
926,2010,DAL,Daniel Hernandez,M,100000.0,112500.0
927,2010,DAL,Moises Hernandez,D,31260.0,31260.0
928,2010,DC,Pablo Hernandez,F,240000.0,249090.91
929,2010,SJ,Jason Hernandez,D,125000.0,125000.0
930,2010,TFC,Zachary Herold,D,60000.0,109166.67
931,2010,KC,Aaron Hohlbein,D,40000.0,40000.0
932,2010,COL,Mike Holody,D,40000.0,40000.0
933,2010,RSL,David Horst,D,40000.0,40000.0
934,2010,POOL,Alex Horwath,GK,40000.0,40000.0
935,2010,TFC,Raivis Hscanovics,D,114000.0,120250.0
936,2010,SEA,John Kennedy Hurtado,D,120000.0,121000.0
937,2010,CHI,Baggio Husidic,M,75000.0,117000.0
938,2010,SEA,Patrick Ianni,D,75600.0,75600.0
939,2010,TFC,Fuad Ibrahim,F,100000.0,133000.0
